name,Line_Item,figures,Period_Type,Period,Year,Report,State,url_1,index1,figure_type
MOUNT AIRY,Local Share Assessment (2%),913,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,776,Retail Sports Wagering
MOUNT AIRY,Online Sports Wagering,,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,777,not_figure
MOUNT AIRY,Handle*,4529421,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,778,Online Sports Wagering
MOUNT AIRY,Revenue,268844,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,779,Online Sports Wagering
MOUNT AIRY,Promotional Credits,37308,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,780,Online Sports Wagering
MOUNT AIRY,Gross Revenue (Taxable),231536,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,781,Online Sports Wagering
MOUNT AIRY,State Tax Due (34%) ,78722,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,782,Online Sports Wagering
MOUNT AIRY,Local Share Assessment (2%),4631,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,783,Online Sports Wagering
MOUNT AIRY,,,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,784,not_figure
MOUNT AIRY,,,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,785,not_figure
MOHEGAN,MOHEGAN,,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,786,not_figure
MOHEGAN,Total Sports Wagering,,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,787,not_figure
MOHEGAN,Handle*,294723,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,788,Total Sports Wagering
MOHEGAN,Revenue,74970,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,789,Total Sports Wagering
MOHEGAN,Promotional Credits,0,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,790,Total Sports Wagering
MOHEGAN,Gross Revenue (Taxable),74970,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,791,Total Sports Wagering
MOHEGAN,State Tax Due (34%),25490,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,792,Total Sports Wagering
MOHEGAN,Local Share Assessment (2%),1499,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,793,Total Sports Wagering
MOHEGAN,Retail Sports Wagering,,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,794,not_figure
MOHEGAN,Handle*,294723,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,795,Retail Sports Wagering
MOHEGAN,Gross Revenue (Taxable),74970,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,796,Retail Sports Wagering
MOHEGAN,State Tax Due (34%) ,25490,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,797,Retail Sports Wagering
MOHEGAN,Local Share Assessment (2%),1499,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,798,Retail Sports Wagering
MOHEGAN,Online Sports Wagering,,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,799,not_figure
MOHEGAN,Handle*,0,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,800,Online Sports Wagering
MOHEGAN,Revenue,0,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,801,Online Sports Wagering
MOHEGAN,Promotional Credits,0,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,802,Online Sports Wagering
MOHEGAN,Gross Revenue (Taxable),0,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,803,Online Sports Wagering
MOHEGAN,State Tax Due (34%) ,0,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,804,Online Sports Wagering
MOHEGAN,Local Share Assessment (2%),0,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,805,Online Sports Wagering
MOHEGAN,,,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,806,not_figure
MOHEGAN,,,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,807,not_figure
MEADOWS,MEADOWS,,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,808,not_figure
MEADOWS,Total Sports Wagering,,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,809,not_figure
MEADOWS,Handle*,0,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,810,Total Sports Wagering
MEADOWS,Revenue,0,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,811,Total Sports Wagering
MEADOWS,Promotional Credits,0,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,812,Total Sports Wagering
MEADOWS,Gross Revenue (Taxable),0,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,813,Total Sports Wagering
MEADOWS,State Tax Due (34%),0,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,814,Total Sports Wagering
MEADOWS,Local Share Assessment (2%),0,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,815,Total Sports Wagering
MEADOWS,Retail Sports Wagering,,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,816,not_figure
MEADOWS,Handle*,0,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,817,Retail Sports Wagering
MEADOWS,Gross Revenue (Taxable),0,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,818,Retail Sports Wagering
MEADOWS,State Tax Due (34%) ,0,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,819,Retail Sports Wagering
MEADOWS,Local Share Assessment (2%),0,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,820,Retail Sports Wagering
MEADOWS,Online Sports Wagering,,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,821,not_figure
MEADOWS,Handle*,0,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,822,Online Sports Wagering
MEADOWS,Revenue,0,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,823,Online Sports Wagering
MEADOWS,Promotional Credits,0,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,824,Online Sports Wagering
MEADOWS,Gross Revenue (Taxable),0,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,825,Online Sports Wagering
MEADOWS,State Tax Due (34%) ,0,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,826,Online Sports Wagering
MEADOWS,Local Share Assessment (2%),0,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,827,Online Sports Wagering
MEADOWS,,,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,828,not_figure
MEADOWS,,,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,829,not_figure
MOHEGAN - LEHIGH VALLEY,MOHEGAN - LEHIGH VALLEY,,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,none,830,not_figure
MOHEGAN - LEHIGH VALLEY,Total Sports Wagering,,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,none,831,not_figure
MOHEGAN - LEHIGH VALLEY,Handle*,0,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,none,832,Total Sports Wagering
MOHEGAN - LEHIGH VALLEY,Revenue,0,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,none,833,Total Sports Wagering
MOHEGAN - LEHIGH VALLEY,Promotional Credits,0,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,none,834,Total Sports Wagering
MOHEGAN - LEHIGH VALLEY,Gross Revenue (Taxable),0,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,none,835,Total Sports Wagering
MOHEGAN - LEHIGH VALLEY,State Tax Due (34%),0,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,none,836,Total Sports Wagering
MOHEGAN - LEHIGH VALLEY,Local Share Assessment (2%),0,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,none,837,Total Sports Wagering
MOHEGAN - LEHIGH VALLEY,Retail Sports Wagering,,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,none,838,not_figure
MOHEGAN - LEHIGH VALLEY,Handle*,0,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,none,839,Retail Sports Wagering
MOHEGAN - LEHIGH VALLEY,Gross Revenue (Taxable),0,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,none,840,Retail Sports Wagering
MOHEGAN - LEHIGH VALLEY,State Tax Due (34%) ,0,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,none,841,Retail Sports Wagering
MOHEGAN - LEHIGH VALLEY,Local Share Assessment (2%),0,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,none,842,Retail Sports Wagering
MOHEGAN - LEHIGH VALLEY,Online Sports Wagering,,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,none,843,not_figure
MOHEGAN - LEHIGH VALLEY,Handle*,0,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,none,844,Online Sports Wagering
MOHEGAN - LEHIGH VALLEY,Revenue,0,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,none,845,Online Sports Wagering
MOHEGAN - LEHIGH VALLEY,Promotional Credits,0,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,none,846,Online Sports Wagering
MOHEGAN - LEHIGH VALLEY,Gross Revenue (Taxable),0,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,none,847,Online Sports Wagering
MOHEGAN - LEHIGH VALLEY,State Tax Due (34%) ,0,Monthly,Sep,2019,MONTHLY Sports Wagering Report,PA,none,848,Online Sports Wagering
HOLLYWOOD CASINO,HOLLYWOOD CASINO,,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,Barstool,849,Online Sports Wagering
HOLLYWOOD CASINO,Total Sports Wagering,,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,Barstool,850,not_figure
HOLLYWOOD CASINO,Handle*,2958213,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,Barstool,851,Total Sports Wagering
HOLLYWOOD CASINO,Revenue,350083,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,Barstool,852,Total Sports Wagering
HOLLYWOOD CASINO,Promotional Credits,0,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,Barstool,853,Total Sports Wagering
HOLLYWOOD CASINO,Gross Revenue (Taxable),350083,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,Barstool,854,Total Sports Wagering
HOLLYWOOD CASINO,State Tax Due (34%),119028,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,Barstool,855,Total Sports Wagering
HOLLYWOOD CASINO,Local Share Assessment (2%),7002,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,Barstool,856,Total Sports Wagering
HOLLYWOOD CASINO,Retail Sports Wagering,,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,Barstool,857,not_figure
HOLLYWOOD CASINO,Handle*,2958213,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,Barstool,858,Retail Sports Wagering
HOLLYWOOD CASINO,Gross Revenue (Taxable),350083,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,Barstool,859,Retail Sports Wagering
HOLLYWOOD CASINO,State Tax Due (34%),119028,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,Barstool,860,Retail Sports Wagering
HOLLYWOOD CASINO,Local Share Assessment (2%),7002,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,Barstool,861,Retail Sports Wagering
HOLLYWOOD CASINO,Online Sports Wagering,,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,Barstool,862,not_figure
HOLLYWOOD CASINO,Handle*,0,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,Barstool,863,Online Sports Wagering
HOLLYWOOD CASINO,Revenue,0,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,Barstool,864,Online Sports Wagering
HOLLYWOOD CASINO,Promotional Credits,0,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,Barstool,865,Online Sports Wagering
HOLLYWOOD CASINO,Gross Revenue (Taxable),0,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,Barstool,866,Online Sports Wagering
HOLLYWOOD CASINO,State Tax Due (34%),0,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,Barstool,867,Online Sports Wagering
HOLLYWOOD CASINO,Local Share Assessment (2%),0,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,Barstool,868,Online Sports Wagering
HOLLYWOOD CASINO,,,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,Barstool,869,not_figure
HOLLYWOOD CASINO,,,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,Barstool,870,not_figure
RIVERS - PITTSBURGH,RIVERS - PITTSBURGH,,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,BetRivers,871,not_figure
RIVERS - PITTSBURGH,Total Sports Wagering,,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,BetRivers,872,not_figure
RIVERS - PITTSBURGH,Handle*,34268260,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,BetRivers,873,Total Sports Wagering
RIVERS - PITTSBURGH,Revenue,2320994,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,BetRivers,874,Total Sports Wagering
RIVERS - PITTSBURGH,Promotional Credits,536019,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,BetRivers,875,Total Sports Wagering
RIVERS - PITTSBURGH,Gross Revenue (Taxable),1784975,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,BetRivers,876,Total Sports Wagering
RIVERS - PITTSBURGH,State Tax Due (34%),606892,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,BetRivers,877,Total Sports Wagering
RIVERS - PITTSBURGH,Local Share Assessment (2%),35700,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,BetRivers,878,Total Sports Wagering
RIVERS - PITTSBURGH,Retail Sports Wagering,,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,BetRivers,879,not_figure
RIVERS - PITTSBURGH,Handle*,7715163,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,BetRivers,880,Retail Sports Wagering
RIVERS - PITTSBURGH,Gross Revenue (Taxable),699611,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,BetRivers,881,Retail Sports Wagering
RIVERS - PITTSBURGH,State Tax Due (34%),237868,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,BetRivers,882,Retail Sports Wagering
RIVERS - PITTSBURGH,Local Share Assessment (2%),13992,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,BetRivers,883,Retail Sports Wagering
RIVERS - PITTSBURGH,Online Sports Wagering,,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,BetRivers,884,not_figure
RIVERS - PITTSBURGH,Handle*,26553097,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,BetRivers,885,Online Sports Wagering
RIVERS - PITTSBURGH,Revenue,1621384,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,BetRivers,886,Online Sports Wagering
RIVERS - PITTSBURGH,Promotional Credits,536019,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,BetRivers,887,Online Sports Wagering
RIVERS - PITTSBURGH,Gross Revenue (Taxable),1085365,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,BetRivers,888,Online Sports Wagering
RIVERS - PITTSBURGH,State Tax Due (34%),369024,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,BetRivers,889,Online Sports Wagering
RIVERS - PITTSBURGH,Local Share Assessment (2%),21707,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,BetRivers,890,Online Sports Wagering
RIVERS - PITTSBURGH,,,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,BetRivers,891,not_figure
RIVERS - PITTSBURGH,,,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,BetRivers,892,not_figure
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,893,not_figure
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Total Sports Wagering,,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,894,not_figure
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Handle*,37224117,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,895,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Revenue,3281212,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,896,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Promotional Credits,560514,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,897,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Gross Revenue (Taxable),2720698,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,898,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),State Tax Due (34%),925037,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,899,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Local Share Assessment (2%),54414,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,900,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Retail Sports Wagering,,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,901,not_figure
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Handle*,7214583,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,902,Retail Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Gross Revenue (Taxable),813839,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,903,Retail Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),State Tax Due (34%) ,276705,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,904,Retail Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Local Share Assessment (2%),16277,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,905,Retail Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Online Sports Wagering,,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,906,not_figure
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Handle*,30009534,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,907,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Revenue,2467373,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,908,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Promotional Credits,560514,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,909,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Gross Revenue (Taxable),1906859,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,910,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),State Tax Due (34%) ,648332,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,911,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Local Share Assessment (2%),38137,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,912,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),,,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,913,not_figure
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),,,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,914,not_figure
PARX CASINO,PARX CASINO,,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,Parx,915,not_figure
PARX CASINO,Total Sports Wagering,,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,Parx,916,not_figure
PARX CASINO,Handle*,25949811,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,Parx,917,Total Sports Wagering
PARX CASINO,Revenue,2748401,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,Parx,918,Total Sports Wagering
PARX CASINO,Promotional Credits,486990,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,Parx,919,Total Sports Wagering
PARX CASINO,Gross Revenue (Taxable),2261411,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,Parx,920,Total Sports Wagering
PARX CASINO,State Tax Due (34%),768880,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,Parx,921,Total Sports Wagering
PARX CASINO,Local Share Assessment (2%),45228,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,Parx,922,Total Sports Wagering
PARX CASINO,Retail Sports Wagering,,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,Parx,923,not_figure
PARX CASINO,Handle*,7505973,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,Parx,924,Retail Sports Wagering
PARX CASINO,Gross Revenue (Taxable),1014125,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,Parx,925,Retail Sports Wagering
PARX CASINO,State Tax Due (34%) ,344802,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,Parx,926,Retail Sports Wagering
PARX CASINO,Local Share Assessment (2%),20283,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,Parx,927,Retail Sports Wagering
PARX CASINO,Online Sports Wagering,,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,Parx,928,not_figure
PARX CASINO,Handle*,18443839,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,Parx,929,Online Sports Wagering
PARX CASINO,Revenue,1734277,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,Parx,930,Online Sports Wagering
PARX CASINO,Promotional Credits,486990,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,Parx,931,Online Sports Wagering
PARX CASINO,Gross Revenue (Taxable),1247286,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,Parx,932,Online Sports Wagering
PARX CASINO,State Tax Due (34%) ,424077,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,Parx,933,Online Sports Wagering
PARX CASINO,Local Share Assessment (2%),24946,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,Parx,934,Online Sports Wagering
PARX CASINO,,,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,Parx,935,not_figure
PARX CASINO,,,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,Parx,936,not_figure
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,SOUTH PHILADELPHIA RACE AND SPORTSBOOK,,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,none,937,not_figure
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Total Sports Wagering,,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,none,938,not_figure
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Handle*,2808684,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,none,939,Total Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Revenue,402272,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,none,940,Total Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Promotional Credits,0,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,none,941,Total Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Gross Revenue (Taxable),402272,Monthly,Oct,2019,MONTHLY Sports Wagering Report,PA,none,942,Total Sports Wagering
